expAB_z;i;q_r;modelFlux_r;expAB_i;expRad_u;q_g;psfMag_z;dec;psfMag_r;type
0.05;20.43943;0.02097426;2.446903;0.1095961;15.06927;-0.2171333;20.26998;0.061883658203179;21.76405;galaxy
0.05;21.60297;-0.001203698;1.040137;0.07342461;3.414919e-4;0.09342012;21.21854;-0.17387452162028;22.8467;galaxy
0.9997429;16.43457;0.0166256;120.7242;0.1880458;0.03495035;0.03241973;16.39879;69.2465414166467;17.78733;galaxy
0.1951462;20.16578;0.369932;2.849102;0.1976488;0.03078764;1.769754;20.25835;0.16745408886056;22.64039;galaxy
0.05;21.24341;0.01640097;2.468508;0.4078709;0.4694459;6.631351e-4;21.66837;0.116660206056295;22.48342;galaxy
0.3500132;19.91513;-0.01251166;6.828108;0.7496321;0.08548494;0.1108464;19.72762;13.6437774920097;20.85506;galaxy
0.2067335;20.52494;0.01516202;3.763318;0.6990174;56.07693;0.1544454;21.04892;0.0406815098772766;21.6076;galaxy
0.05;19.99575;0.09678896;7.166155;0.07605628;0.7325843;0.0150634;19.91384;52.9097326993444;20.46706;galaxy
0.08966671;21.2859;0.1839041;1.101048;0.5322201;0.001761211;-0.2252671;20.95395;0.338206917348458;22.7692;galaxy
0.52940449999999994;21.13185;-0.2204464;1.399651;0.3061232;15.92504;-1.428175;21.08924;-0.864100637914384;22.79615;galaxy
0.3546764;19.58374;0.2625332;8.890009;0.2846178;0.5327901;0.2005018;20.2242;0.30338618451055;21.23849;galaxy
0.8851056;19.74318;0.02974294;7.064467;0.7432932;12.74618;-0.006140446;19.63409;-0.078238687762582;20.8072;galaxy
0.2540218;20.9331;-0.3404517;2.007734;0.5113322;1.76831;-0.290883;21.24704;0.510293116630808;22.3901;galaxy
0.7582964;19.32896;-0.02367442;11.1221;0.6024027;5.153759;-0.03087765;20.10295;-0.0332015954512773;20.81828;galaxy
0.4898703;19.81281;0.07575765;7.452865;0.8486052;1.883511;0.02630843;21.44401;-0.339610156371329;21.40169;galaxy
0.2069108;20.96841;-0.1189142;3.427352;0.3499972;0.2247276;-0.1830298;21.42507;0.900219651251264;21.74963;galaxy
0.05;19.55503;-0.06906352;6.484435;0.05;0;0.07562438;19.78974;56.8711568649556;20.67163;galaxy
0.05;20.27659;-0.1111998;4.104384;0.1742758;2.169347e-4;0.0304669;20.26766;-0.416296330447922;21.09587;galaxy
0.1499829;22.21955;-0.09018078;0.8990358;0.05;0.7327425;0.09764411;22.25776;-0.774894046925045;22.7799;galaxy
0.07386354;21.18163;-0.1042934;1.141975;0.303088;17.59001;-0.1735376;20.1745;0.934389020132542;22.30055;galaxy
0.1000135;22.34907;-0.09019947;1.290274;0.8188441;1.049113;0.2547817;22.05238;12.176799117607;22.61522;galaxy
0.3977956;20.21726;-0.00880837;3.782951;0.3500046;4.367616;-0.1005343;20.62682;1.00036571340776;22.1232;galaxy
0.05;20.48117;-0.01391687;4.135551;0.8302246;0.01542552;0.09109731;20.33875;0.737426501108931;21.1256;galaxy
0.05;21.91178;0.001810978;1.526013;0.1485934;0.06744287;-0.1205164;21.84775;-6.64109745665283;22.21432;galaxy
0.05876681;21.53024;-0.0791115;2.305445;0.05;1.353387;-0.1197134;22.57365;1.14990339941616;21.97983;galaxy
0.05;21.54043;-0.1726201;1.503849;0.05;0.1690917;-1.08462;20.86109;14.8364323435072;22.2385;galaxy
0.07977626;21.53832;0.07817339;1.055372;0.2193972;0.03927021;0.1670431;21.21961;14.5490874888971;22.59266;galaxy
0.4049244;20.76794;-0.01181602;2.895771;0.9999064;0.83108629999999994;-0.03533315;20.68783;0.646976812776293;21.65224;galaxy
0.1336177;20.44657;-0.1650715;4.312612;0.4276045;0.001837511;-0.1586342;20.77466;0.529446712129533;20.97531;galaxy
0.05;21.96646;-0.01565656;1.612694;0.05;7.352188;-0.09061185;22.283080000000002;0.561590637353754;22.05997;galaxy
0.1382601;21.37031;0.785344;1.524418;0.05;12.7307;-0.3945278;21.51367;14.7670803323063;22.7035;galaxy
0.05;22.89512;-0.05737861;1.442087;0.05;2.066058;0.0586552;22.95269;-1.22526518100105;22.22019;galaxy
0.1006096;22.01559;0.01094181;1.124257;0.1896372;4.249205;0.1314293;21.35577;-0.605311037480492;22.57762;galaxy
0.1614476;21.14685;5.366902e-4;2.656997;0.05;0.3451637;0.08264288;22.10101;-0.975097753218081;21.93882;galaxy
0.9997735;21.5025;-0.01390847;1.594805;0.5952594;7.850286;-0.09392578;21.49888;-0.0791837583920302;22.15327;galaxy
0.1848132;21.21708;-0.07594756;2.290068;0.5122619;0.2194933;-0.1226349;22.43751;-0.475231440472122;22.05448;galaxy
0.09947621;21.40265;0.1314965;1.770219;0.3721689;0.003716256;-0.02680692;21.67929;-0.320365013910846;22.37169;galaxy
0.2125757;20.38085;-0.01190664;5.332193;0.8979608;0.8058625;-0.01536607;20.99998;-0.503089506133701;21.00481;galaxy
0.05;21.11073;0.01440907;2.46432;0.3196407;8.21556;-0.01670113;21.10072;1.07626407918474;21.86507;galaxy
0.05;21.15118;0.0306843;1.481228;0.05;1.349307;-0.110212;20.99105;1.03617964487405;22.37296;galaxy
0.09279352;20.76219;-0.06035029;2.175339;0.4999745;59.32202;-0.143295;20.39566;0.450811325486632;21.85604;galaxy
0.05;22.36767;-0.09922945;1.205422;0.05;1.971829;-0.104871;21.68239;-0.10954234265558;22.310669999999998;galaxy
0.06006587;20.93181;-0.3759677;5.222513;0.05;3.409996;-0.0283874;21.04314;-4.29394217636728;22.23429;galaxy
0.3514045;20.15993;-0.07676841;5.570514;0.9999262;1.236182;0.01347846;20.16408;0.158707746911171;20.80106;galaxy
0.07675833;21.34735;0.2261143;0.9548748;0.1410833;0.001141525;0.07698242;20.90518;0.995874602453323;22.73658;galaxy
0.9498929;21.0012;0.05100562;2.67894;0.6244134;1.763107;-0.1013939;20.7904;0.251058226429332;21.6804;galaxy
0.5242367;20.11316;-0.003849034;5.491;0.8848861;3.123759e-4;0.08560445;19.89576;-1.02788912873877;20.79342;galaxy
0.2888977;20.2137;-0.02104563;6.450408;0.984198;0.6165811;-0.009389429;20.42071;-0.409681569859099;20.66759;galaxy
0.05061535;20.66119;-0.06858221;2.852109;0.6668224;10.2244;0.8816501;21.1339;0.96614394667354;22.33892;galaxy
0.3997602;20.53147;-0.1004868;3.36014;0.3150665;0.004277477;-0.1662216;20.3415;14.7947855408217;21.61819;galaxy
0.05;21.8438;-0.03934131;1.531109;0.3045562;0.001274524;-0.02644313;21.33414;-0.45646177749264;22.23597;galaxy
0.121145;21.04031;-0.09223288;1.081162;0.2124668;0.5870561;-0.3946606;20.24604;0.0251280682190337;22.80193;galaxy
0.1772958;22.14046;-0.1689661;1.716797;0.05330197;1.699356;-0.2291103;21.95525;1.21593850653913;22.24555;galaxy
0.193487;21.95229;-0.1297959;0.9192355;0.07434458;12.69831;1.017814;21.77917;0.281718481346545;22.6366;galaxy
0.486554;15.64308;-0.01572128;226.0712;0.8295813;4.964288;2.352647e-4;17.77264;73.1533928206663;16.61339;galaxy
0.07767174;20.75018;-0.1719995;1.554475;0.4059247;0.01132353;-0.5262635;20.25511;13.6769676192044;22.1589;galaxy
0.305215;18.80846;-0.1776191;22.87852;0.6205984;3.705661;-0.1859097;20.13733;14.7835370257739;20.78027;galaxy
0.7487786;18.74577;-0.01854033;24.72758;0.7720641;6.590683;0.1065128;20.0356;-6.2559297254092;21.23375;galaxy
0.05;21.34649;-0.02706414;1.017095;0.05393047;24.64411;-2.042721;21.95604;0.245425371496135;22.74658;galaxy
0.05;20.03662;-0.1486753;7.0463190000000004;0.4008878;1.501284;-0.007305803;20.16054;12.1827862908531;21.16941;galaxy
0.2000047;21.43062;-0.08116009;2.668799;0.5094968;0.005146186;-0.03616688;21.43504;0.198380381588102;21.62525;galaxy
0.9999022;22.46428;-0.2606551;0.5095269;0.1430622;1.441079;0.8108395;21.41273;0.288954884376305;23.12042;galaxy
0.06850964;21.70168;0.3268925;1.467047;0.2998668;3.410894;0.001949942;21.10537;-0.421338638014317;22.74796;galaxy
0.8127848;21.2648;-0.1974983;1.537677;0.7368164;0.07670911;-0.1208324;20.61692;1.13661639034302;22.12488;galaxy
0.5486239;21.20471;-0.007186678;1.425621;0.5146613;3.257098;-1.291678;21.35948;14.2686905275289;22.44911;galaxy
0.8999426;20.28343;0.02840606;5.142579;0.4457254;5.80692;0.02760367;20.11722;0.705520446093716;20.999389999999998;galaxy
0.1163022;21.47199;-0.1050122;2.545809;0.06031206;1.416579;0.1382753;21.44955;0.690455850724277;21.73014;galaxy
0.1498598;21.65797;-0.05787533;1.591958;0.2407118;2.081597;-0.3131773;20.91666;-0.581118424340539;22.18518;galaxy
0.06627525;22.40058;-0.1972524;1.082954;0.1299134;0.002644209;-0.3187298;23.03797;13.2586790981025;22.61641;galaxy
0.8599036;19.24233;0.05368146;10.95474;0.711101;24.74335;0.1883174;19.41457;-1.17227968469765;20.51788;galaxy
0.5173743;20.66263;0.0223812;4.397751;0.3533918;59.27716;0.02639728;21.5751;1.04352680824896;21.97747;galaxy
0.1096461;22.02622;-0.05381114;1.646622;0.05;12.96206;0.3656894;23.40409;-0.448422969391211;22.4822;galaxy
0.7974224;19.95455;-0.02549595;5.361872;0.7601658;1.014043;0.004777919;20.15226;-0.059983847758577;21.33937;galaxy
0.5740651;20.84994;0.2607516;2.272316;0.3684757;4.248741;0.4117263;20.62209;-0.76216593075889;21.90613;galaxy
0.0787399;21.84427;0.07151629;1.714117;0.5090054;0.6240116;-0.1889648;21.47877;0.390434087396774;22.29663;galaxy
0.05;21.47045;-0.2356473;1.463651;0.05;24.64001;0.1161701;21.53612;0.139463175623633;22.90018;galaxy
0.05;21.57659;0.006999926;1.498041;0.1447344;0.9092513;0.03349606;21.61283;-0.257393224464048;22.1995;galaxy
0.1488171;20.27128;0.05625559;5.462638;0.5076022;3.747695;0.002990117;20.79209;0.809856573689563;21.46426;galaxy
0.1389193;21.15836;0.006439688;1.286488;0.5324081;0.022169;-0.3086423;21.37656;-0.340361737858922;22.83849;galaxy
0.2340026;21.32821;-0.1218512;1.999693;0.1726425;0.2133069;-20.36079;22.98888;-0.325882641888029;22.56911;galaxy
0.05;21.03629;-0.217161;1.609372;0.5089973;16.94654;0.07954089;21.18037;1.06345397878659;22.59286;galaxy
0.7776629;18.71474;0.06348908;11.65242;0.7761924;0.003196004;0.1215048;18.9515;-0.281381085030382;21.08943;galaxy
0.05;20.96888;-0.07763147;2.51069;0.1447898;0.02750818;-0.5413955;20.7435;-0.738888272212567;22.1818;galaxy
0.05937494;21.5781;-0.1124328;2.249479;0.9948869;8.374307;-0.1765493;22.96091;0.0191447449189708;22.354;galaxy
0.6848722;19.69472;0.138198;7.587687;0.8742555;3.934761;-0.01692393;19.70598;-1.24739225749839;20.77716;galaxy
0.05;21.54176;-0.07656156;1.784204;0.202031;15.87599;-0.007452123;20.74267;-1.10547633453676;22.00545;galaxy
0.05;20.06883;-0.05978597;5.407042;0.8921962;0.02691724;-2.318702;19.94471;13.6396373901647;21.08399;galaxy
0.2608082;19.76849;-0.07699749;7.213568;0.9195693;0.1444555;0.01216294;20.05662;0.0797730935810166;21.38494;galaxy
0.05;21.43572;0.1582349;0.8531864;0.5483111;3.555258;0.6814125;21.17393;-1.00248046020612;22.66781;galaxy
0.7108036;20.76698;-0.1012712;3.027923;0.577894;0.005911345;0.07782892;20.67285;-0.156216964951844;21.55617;galaxy
0.3151043;21.71768;0.02951582;2.127702;0.06993961;0.1164617;0.4459238;22.02878;-0.631856598065156;22.27259;galaxy
0.2994898;19.54203;-0.1691483;12.65259;0.8062922;0.8695121;-0.07364848;19.87659;-0.469022134549085;20.19019;galaxy
0.1079196;21.06361;-0.01894815;1.911137;0.6280298;0.04315414;0.05186652;22.31274;0.973864390899246;21.94287;galaxy
0.09224227;21.03912;0.02565012;3.426691;0.05;1.622931;0.02189323;20.83102;-0.738619149832183;21.4124;galaxy
0.5325487;20.29456;-0.3471712;5.230275;0.07160296;24.64375;-0.3333537;20.67422;-0.142448650156182;21.63818;galaxy
0.2037985;24.46759;0.06739333;1.003988;0.1000242;6.192132;-0.5011058;22.53289;1.10605286668634;22.76993;galaxy
0.05;21.82448;-0.1615684;0.9874241;0.095867;5.927802e-4;0.3977194;21.73424;-1.13755019639545;22.53968;galaxy
0.2511527;20.64928;0.2038528;2.446681;0.7305532;6.624821;-0.09728374;20.75849;0.814533107678897;22.16569;galaxy
0.6106115;20.88146;-0.001455661;1.6543350000000001;0.10434;0.007825188;-0.4505436;20.33617;3.42175917319324;22.13304;galaxy
0.3900054;22.20975;0.1250306;0.9413071;0.05;1.849268e-4;-0.1815455;22.05584;-0.106811665274043;22.85276;galaxy
0.05;21.5881;0.07476673;1.416488;0.9997755;1.415857;-0.2216983;21.31481;-0.196394021988704;22.3913;galaxy
0.1117802;21.96138;0.04480162;1.233009;0.05;0.6472373;-0.06168053;22.38103;0.161739182326885;22.50211;galaxy
0.2857098;21.69985;0.002506391;1.611439;0.5632128;4.535577e-5;0.3734358;21.65773;-0.786126135229555;22.23584;galaxy
0.05;22.11086;-0.3743232;0.8921999;0.05023516;24.4777;-0.7746032;22.77305;-1.11094428416433;23.47223;galaxy
0.4492083;19.79774;0.1073225;9.365442;0.3106379;4.513508;0.173535;20.81593;0.325102960206286;21.18875;galaxy
0.09916035;20.48788;-0.02415402;1.905925;0.9301477;59.31588;-0.2471324;20.00343;0.966210525593361;21.84899;galaxy
0.2357787;20.88759;-0.1083436;3.185271;0.621299;0.7141103;0.0666571;21.43543;0.238997147805579;21.93344;galaxy
0.07263231;21.47561;-0.04657851;2.356085;0.05;4.250924;0.3906724;21.81726;-5.35438098330297;21.819210000000002;galaxy
0.2499677;21.59593;-0.01558988;1.929399;0.4491999;1.41624;-0.2749997;21.77671;-0.864593985058549;22.54968;galaxy
0.1377396;20.28249;0.1313016;2.84348;0.3216459;0.06527044;-0.1793934;20.86871;-0.0311605808466961;22.94684;galaxy
0.09962308;20.05488;0.01680839;6.269544;0.4870431;0.4719035;0.08121663;20.02173;-0.858903934000705;20.8322;galaxy
0.05;22.03708;0.04144979;1.291643;0.09393656;2.276129;-0.9618455;21.78692;0.0047692480440642;22.457;galaxy
0.09478223;21.85745;0.01077087;1.326699;0.05;0.7323542;-0.04520237;22.01817;-0.949696422803655;22.36991;galaxy
0.05;21.33909;0.01304043;3.498538;0.4994439;4.173704;-0.2166068;21.83848;-0.448254860041259;21.96164;galaxy
0.2187503;21.40991;0.18677;2.903496;0.05;4.247008;0.06418268;22.32911;0.463915399540115;22.23782;galaxy
0.120974;21.16062;-0.08529574;3.173868;0.1413482;0.1371988;0.3301895;21.30564;-0.193986365293845;22.3769;galaxy
0.534347;18.74827;0.03268144;22.78598;0.7133526;0.8931597;0.01961046;19.45219;12.156910548158;19.96147;galaxy
0.1744677;19.49257;0.07356817;7.655447;0.3569641;0.4717722;0.1117549;19.62107;-0.82882424316083;20.27631;galaxy
0.3406105;20.7052;0.03555723;3.196702;0.7176578;0.5957112;0.01796187;20.79594;-0.466773891373677;21.83577;galaxy
0.05;22.44209;-0.3296191;1.197243;0.05;0.3788042;-0.446947;21.45956;-0.574163247211964;22.54263;galaxy
0.2999265;21.45095;-0.1270315;2.645462;0.2684264;1.096732;-0.1210513;21.69316;0.631787094847482;21.74949;galaxy
0.05;22.45511;-0.2211501;0.9297708;0.2718548;8.215982;-5.8414;21.85033;0.710246233731205;22.91828;galaxy
0.7875132;19.50504;-0.01669377;11.03867;0.6701923;3.765321;0.04444557;19.6136;-0.975389116268928;20.56376;galaxy
0.05;22.44129;-0.03754226;0.9313961;0.4298778;21.48233;-0.586339;22.33568;-0.0547058779259846;22.86381;galaxy
0.1895289;19.99664;-0.04882412;3.62497;0.2719563;58.07417;-0.6704158;19.98555;13.6681245823249;22.45504;galaxy
0.1999393;21.5;0.08214636;1.917709;0.07708689;0.8261344;0.05691628;21.77782;0.19375310639878;22.10587;galaxy
0.4858893;20.98427;0.04009014;2.278844;0.6114221;1.918216;0.06787942;21.14881;-0.468279234602462;21.80089;galaxy
0.1088085;21.28022;-0.01375758;2.196537;0.4999923;0.01258755;-0.01271473;22.09915;-0.137177073609763;22.46047;galaxy
0.06665917;21.17865;-0.142445;2.381286;0.5231964;5.29416;-0.1016098;22.7703;3.65600616919979;22.5456;galaxy
0.0801753;21.03689;-0.1640033;1.305255;0.7347528;4.958443e-4;0.06166413;22.82683;-0.777051570543304;22.39053;galaxy
0.8172168;20.7479;0.01641444;2.062507;0.5563366;2.904721;0.1116136;20.42307;-0.802982799549338;22.33616;galaxy
0.05;20.72571;-0.1491165;3.785702;0.05;3.285759;-3.930049e-4;21.79398;13.02160317093;21.87862;galaxy
0.05;20.45407;-0.005908263;3.846366;0.5497788;19.78883;0.3931751;20.33664;-1.0661159688956099;21.33377;galaxy
0.1949721;23.32573;0.091768;1.148965;0.05244544;0.03633486;0.1487414;23.3214;12.8187123898771;22.54944;galaxy
0.3383354;20.98143;-0.2833073;1.828983;0.3501817;3.846793;-0.09457056;20.469360000000002;0.0402734016575281;22.2629;galaxy
0.1000726;24.82667;0.5893299;1.674176;0.05;0.02109436;0.6971388;22.88958;0.890318806797638;23.88526;galaxy
0.5428239;20.17029;-0.0149187;4.59701;0.6276924;0.2994886;0.1038771;19.85058;-0.864140438884692;21.18309;galaxy
0.3295838;19.6351;0.002220881;8.724978;0.8574297;4.248617;-0.01729427;20.13106;-0.630891003116428;20.86891;galaxy
0.09250674;22.0201;-0.05061929;1.139879;0.3497723;10.23616;0.1698127;22.6383;-5.93460840268527;22.34144;galaxy
0.217793;20.16726;-0.0545845;3.155645;0.6060531;3.515445;-0.105225;20.06729;0.91927954563071;21.50807;galaxy
0.9998696;21.23617;0.1800574;3.416368;0.1778527;2.197759;0.3903654;22.12673;-1.10734689751133;22.1728;galaxy
0.05013271;20.78736;0.008579261;3.630623;0.751183;4.237099;-0.123666;21.00652;-0.919189090290035;21.73263;galaxy
0.4184032;18.56078;-0.1475667;22.49602;0.5582024;2.214182;-0.1706581;19.07564;-0.678760219928139;20.01284;galaxy
0.06994262;20.80729;-0.01874331;4.100955;0.7694867;0.6855365;-0.05201715;20.89444;-0.600687162757575;21.18476;galaxy
0.5004093;19.93995;0.03564809;9.1811140000000009;0.8358555;1.554802;0.06662686;20.19823;13.0251188003179;20.55364;galaxy
0.2744997;20.62426;0.04849504;2.18094;0.9742196;0.04165316;-0.2308307;20.96253;-0.554911440774656;22.3677;galaxy
0.4499941;21.44023;0.06126918;1.256129;0.3473458;28.64103;0.3403816;21.06825;-0.948387849950766;22.40486;galaxy
0.05;23.61467;-0.006320116;1.316271;0.05;8.216182;1.144222;22.34542;12.5363740766205;22.73059;galaxy
0.1499043;19.7918;-0.03187589;5.409323;0.4883046;24.62984;-0.1079832;20.31657;0.208767406282532;21.54252;galaxy
0.05;21.99905;-0.2139571;1.205344;0.05;2.197721;-0.1326554;21.76693;0.51593053183037;22.44179;galaxy
0.09997988;21.11393;0.1506146;1.45551;0.2122765;13.27234;0.1265781;21.20907;0.650219354220306;22.62728;galaxy
0.05;21.67421;-0.03552587;1.508755;0.05;15.90201;0.364601;20.86488;0.152736197327314;22.52815;galaxy
0.3283938;19.3238;0.1325617;11.11549;0.4398685;2.533234e-4;0.07211687;19.74411;-0.208546366937912;20.61132;galaxy
0.1861925;21.20214;-0.06999481;1.703405;0.08516167;58.41321;-0.1635365;21.20009;-0.505443303897106;22.48249;galaxy
0.05;20.70402;0.05965033;4.705461;0.0983815;0.00566252;0.2321271;20.7544;-0.866877050315868;21.22993;galaxy
0.05;20.11055;0.1072727;3.680037;0.05;0.009799806;-0.08152579;20.33972;-4.7663258243544;21.70466;galaxy
0.7937769;19.65361;-0.004267059;7.442076;0.6062611;4.248477;-0.07016961;19.50589;1.25403546566846;20.92299;galaxy
0.1992015;20.11028;-0.008684942;6.592786;0.5279342;0.5225303;0.1387122;21.14854;-0.0367519427062909;21.57185;galaxy
0.05;21.5937;0.1156881;1.73543;0.05;18.04396;0.7122287;21.18837;0.529486415329003;22.23431;galaxy
0.07319587;22.10317;-0.2342317;1.644261;0.652738;14.67097;0.0689439;21.78657;-1.00570567398636;22.68521;galaxy
0.5169843;20.49958;0.1779967;4.683012;0.5643798;5.821903;0.1564014;21.00883;-0.549066173686343;21.21708;galaxy
0.05;17.93444;-0.05372154;48.80339;0.1024083;0.01003171;0.005553163;17.38912;57.7409432350951;18.65571;galaxy
0.06843947;22.26242;-0.1335949;1.186373;0.4760498;18.51603;0.06437626;22.61416;0.401293101711755;22.37596;galaxy
0.05;21.41144;-0.009402024;2.86545;0.05;1.037664;0.05037626;22.22878;0.40812796196383;21.88951;galaxy
0.4719857;18.26306;-0.02355494;32.45385;0.8862461;0.9433836;-0.04260747;18.17949;14.9306211499348;18.99741;galaxy
0.9500243;19.3593;-0.01819984;8.968159;0.7989585;0.001550755;-0.03879325;19.83858;13.3084786998506;20.97148;galaxy
0.1000232;21.67019;0.2298729;1.034411;0.05;4.249434;-0.01339283;21.80046;0.572549359926253;22.77837;galaxy
0.3257927;20.30256;-0.1385384;4.197145;0.5832738;1.765187;-0.4673783;20.38403;-5.42963724136824;21.36215;galaxy
0.05;21.68203;0.0571011;1.322528;0.3906766;0.03928555;0.7267176;22.05297;-0.0453810659352241;22.45827;galaxy
0.05;20.77905;-0.07312439;2.856953;0.5505147;0.02840002;0.1010282;21.78464;0.529027400520345;22.36752;galaxy
0.05;21.75126;-0.1942059;1.57102;0.1999823;37.86679;0.2137996;21.28784;0.585469783354249;22.78799;galaxy
0.05;21.34069;0.08974754;2.143577;0.3681629;5.56305;-0.04478727;21.65893;-3.96510741381735;21.83935;galaxy
0.09090894;21.60238;-0.02035264;0.7895712;0.3628091;0.0206589;-0.5653461;20.41608;0.493986956555392;22.66566;galaxy
0.05;21.55641;0.0100458;1.825261;0.06431009;12.74277;-0.1471714;20.92956;0.180844848064868;22.47078;galaxy
0.05;20.58412;-0.2155211;1.99519;0.09855381;12.72456;0.09572095;20.48639;-4.6104252336346;22.02341;galaxy
0.05;21.90885;-0.001515292;1.006029;0.05;0.3754584;-0.05208268;21.64392;0.19664547281582;22.89261;galaxy
0.05;21.48794;0.262637;1.686936;0.4970117;14.08909;0.4940625;22.50976;-0.392467796301923;22.50378;galaxy
0.05;21.04832;-0.01114734;3.082763;0.5623955;2.749348;-0.07019628;21.51901;-0.0262522498638566;21.74343;galaxy
0.05;21.45256;-0.1343397;1.610902;0.07158844;8.214209;-0.463061;21.13894;-0.229048144119225;22.45075;galaxy
0.05;20.24476;0.06615619;4.758489;0.5196877;4.24826;0.2289331;20.50733;-0.488789285331563;21.51491;galaxy
0.9373924;20.189330000000002;-0.1024595;3.964641;0.7920714;24.70627;0.007364255;19.84404;-0.739538101509041;21.25423;galaxy
0.3050153;19.78341;0.07704484;9.329616;0.6444256;0.4827926;0.06276442;20.35637;-0.152349368100386;20.9964;galaxy
0.2465371;20.64568;1.047332;3.242056;0.2939788;0.1414464;0.4018388;20.87241;0.255867929049198;22.2618;galaxy
0.09927785;21.93034;-0.02119309;1.187593;0.05;2.197619;0.1387218;21.96858;-1.11324794351451;22.34735;galaxy
0.5597492;20.56295;-0.09160589;4.70871;0.4168526;1.176011;0.01591133;20.9559;-0.0553832796116235;21.07998;galaxy
0.1291473;21.31702;-0.2515612;2.166601;0.1049989;0.02444002;-0.2321551;22.48694;0.0582800656272343;21.98822;galaxy
0.2592803;24.14194;0.1025094;10.92589;0.05;6.963435e-4;-0.1422725;23.50519;72.6545404373424;20.13054;galaxy
